"","RequestNumber","SampleTimeMS","Bytes","min","max","sd","fileName","createTimeX","totalClicks","rowsError","users","model","version","modelAlias","autounset","setDefaults","ramup","times","defaultVals","diffTimeMins","confPerHour","fileData","createTimeF","fileNameF","confPerHourF","usersF","diffTimeMinsF","totalClicksF","totalConf","fileDate"
"307",16,464.047297297297,45374.4879343629,182,6387,425.514969834541,"Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv",2014-12-18 03:04:52,86393,100,"100","KB_GCR_NW_CB","140825.0","KB_GCR_NW_CB.SIMPLE_20_75","true","unknown","500","unknown","20",55.0833333333333,2295.22748238072,"Users: 100

 Model: KB_GCR_NW_CB

 Version: 140825.0

  defaultValues: 20

 autounset: true

 setDefaults: unknown

 ramup: 500

 times: 500

 Errors: 100

 Clicks: 86393

The test started at 2014-12-18 03:04:52 and finished at 2014-12-18 03:59:57

Therefore the total duration was around 55 minutes.

The number of configurations by hour was around 2295 

","2014-12-18 03:04:52","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv","2295","100","55","86393","2107","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv 
 2014-12-18 03:04:52"
"308",17,471.758087880251,46076.4881699662,193,7522,331.876903582359,"Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv",2014-12-18 03:04:52,86393,100,"100","KB_GCR_NW_CB","140825.0","KB_GCR_NW_CB.SIMPLE_20_75","true","unknown","500","unknown","20",55.0833333333333,2295.22748238072,"Users: 100

 Model: KB_GCR_NW_CB

 Version: 140825.0

  defaultValues: 20

 autounset: true

 setDefaults: unknown

 ramup: 500

 times: 500

 Errors: 100

 Clicks: 86393

The test started at 2014-12-18 03:04:52 and finished at 2014-12-18 03:59:57

Therefore the total duration was around 55 minutes.

The number of configurations by hour was around 2295 

","2014-12-18 03:04:52","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv","2295","100","55","86393","2107","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv 
 2014-12-18 03:04:52"
"309",18,515.844294003869,45757.4883945841,204,6736,408.306319138004,"Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv",2014-12-18 03:04:52,86393,100,"100","KB_GCR_NW_CB","140825.0","KB_GCR_NW_CB.SIMPLE_20_75","true","unknown","500","unknown","20",55.0833333333333,2295.22748238072,"Users: 100

 Model: KB_GCR_NW_CB

 Version: 140825.0

  defaultValues: 20

 autounset: true

 setDefaults: unknown

 ramup: 500

 times: 500

 Errors: 100

 Clicks: 86393

The test started at 2014-12-18 03:04:52 and finished at 2014-12-18 03:59:57

Therefore the total duration was around 55 minutes.

The number of configurations by hour was around 2295 

","2014-12-18 03:04:52","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv","2295","100","55","86393","2107","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv 
 2014-12-18 03:04:52"
"310",19,546.117077890663,49357.4881470731,215,7577,446.373583909241,"Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv",2014-12-18 03:04:52,86393,100,"100","KB_GCR_NW_CB","140825.0","KB_GCR_NW_CB.SIMPLE_20_75","true","unknown","500","unknown","20",55.0833333333333,2295.22748238072,"Users: 100

 Model: KB_GCR_NW_CB

 Version: 140825.0

  defaultValues: 20

 autounset: true

 setDefaults: unknown

 ramup: 500

 times: 500

 Errors: 100

 Clicks: 86393

The test started at 2014-12-18 03:04:52 and finished at 2014-12-18 03:59:57

Therefore the total duration was around 55 minutes.

The number of configurations by hour was around 2295 

","2014-12-18 03:04:52","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv","2295","100","55","86393","2107","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv 
 2014-12-18 03:04:52"
"311",20,550.089147286822,48144.488372093,221,7471,370.300206777627,"Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv",2014-12-18 03:04:52,86393,100,"100","KB_GCR_NW_CB","140825.0","KB_GCR_NW_CB.SIMPLE_20_75","true","unknown","500","unknown","20",55.0833333333333,2295.22748238072,"Users: 100

 Model: KB_GCR_NW_CB

 Version: 140825.0

  defaultValues: 20

 autounset: true

 setDefaults: unknown

 ramup: 500

 times: 500

 Errors: 100

 Clicks: 86393

The test started at 2014-12-18 03:04:52 and finished at 2014-12-18 03:59:57

Therefore the total duration was around 55 minutes.

The number of configurations by hour was around 2295 

","2014-12-18 03:04:52","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv","2295","100","55","86393","2107","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv 
 2014-12-18 03:04:52"
"312",21,603.517224648229,52127.4881125667,237,8113,501.593137949593,"Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv",2014-12-18 03:04:52,86393,100,"100","KB_GCR_NW_CB","140825.0","KB_GCR_NW_CB.SIMPLE_20_75","true","unknown","500","unknown","20",55.0833333333333,2295.22748238072,"Users: 100

 Model: KB_GCR_NW_CB

 Version: 140825.0

  defaultValues: 20

 autounset: true

 setDefaults: unknown

 ramup: 500

 times: 500

 Errors: 100

 Clicks: 86393

The test started at 2014-12-18 03:04:52 and finished at 2014-12-18 03:59:57

Therefore the total duration was around 55 minutes.

The number of configurations by hour was around 2295 

","2014-12-18 03:04:52","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv","2295","100","55","86393","2107","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv 
 2014-12-18 03:04:52"
"313",22,579.700825643516,51216.4876153473,239,7186,373.758457694344,"Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv",2014-12-18 03:04:52,86393,100,"100","KB_GCR_NW_CB","140825.0","KB_GCR_NW_CB.SIMPLE_20_75","true","unknown","500","unknown","20",55.0833333333333,2295.22748238072,"Users: 100

 Model: KB_GCR_NW_CB

 Version: 140825.0

  defaultValues: 20

 autounset: true

 setDefaults: unknown

 ramup: 500

 times: 500

 Errors: 100

 Clicks: 86393

The test started at 2014-12-18 03:04:52 and finished at 2014-12-18 03:59:57

Therefore the total duration was around 55 minutes.

The number of configurations by hour was around 2295 

","2014-12-18 03:04:52","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv","2295","100","55","86393","2107","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv 
 2014-12-18 03:04:52"
"314",23,619.357316480311,52361.4871171609,248,6198,396.246128491555,"Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv",2014-12-18 03:04:52,86393,100,"100","KB_GCR_NW_CB","140825.0","KB_GCR_NW_CB.SIMPLE_20_75","true","unknown","500","unknown","20",55.0833333333333,2295.22748238072,"Users: 100

 Model: KB_GCR_NW_CB

 Version: 140825.0

  defaultValues: 20

 autounset: true

 setDefaults: unknown

 ramup: 500

 times: 500

 Errors: 100

 Clicks: 86393

The test started at 2014-12-18 03:04:52 and finished at 2014-12-18 03:59:57

Therefore the total duration was around 55 minutes.

The number of configurations by hour was around 2295 

","2014-12-18 03:04:52","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv","2295","100","55","86393","2107","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv 
 2014-12-18 03:04:52"
"315",24,625.703848027277,52205.4866049683,251,6869,435.845844720848,"Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv",2014-12-18 03:04:52,86393,100,"100","KB_GCR_NW_CB","140825.0","KB_GCR_NW_CB.SIMPLE_20_75","true","unknown","500","unknown","20",55.0833333333333,2295.22748238072,"Users: 100

 Model: KB_GCR_NW_CB

 Version: 140825.0

  defaultValues: 20

 autounset: true

 setDefaults: unknown

 ramup: 500

 times: 500

 Errors: 100

 Clicks: 86393

The test started at 2014-12-18 03:04:52 and finished at 2014-12-18 03:59:57

Therefore the total duration was around 55 minutes.

The number of configurations by hour was around 2295 

","2014-12-18 03:04:52","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv","2295","100","55","86393","2107","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv 
 2014-12-18 03:04:52"
"316",25,660.639824304539,56193.486090776,265,6794,427.127613412915,"Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv",2014-12-18 03:04:52,86393,100,"100","KB_GCR_NW_CB","140825.0","KB_GCR_NW_CB.SIMPLE_20_75","true","unknown","500","unknown","20",55.0833333333333,2295.22748238072,"Users: 100

 Model: KB_GCR_NW_CB

 Version: 140825.0

  defaultValues: 20

 autounset: true

 setDefaults: unknown

 ramup: 500

 times: 500

 Errors: 100

 Clicks: 86393

The test started at 2014-12-18 03:04:52 and finished at 2014-12-18 03:59:57

Therefore the total duration was around 55 minutes.

The number of configurations by hour was around 2295 

","2014-12-18 03:04:52","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv","2295","100","55","86393","2107","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv 
 2014-12-18 03:04:52"
"317",26,675.617790811339,55282.4877810362,268,7527,506.699003601319,"Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv",2014-12-18 03:04:52,86393,100,"100","KB_GCR_NW_CB","140825.0","KB_GCR_NW_CB.SIMPLE_20_75","true","unknown","500","unknown","20",55.0833333333333,2295.22748238072,"Users: 100

 Model: KB_GCR_NW_CB

 Version: 140825.0

  defaultValues: 20

 autounset: true

 setDefaults: unknown

 ramup: 500

 times: 500

 Errors: 100

 Clicks: 86393

The test started at 2014-12-18 03:04:52 and finished at 2014-12-18 03:59:57

Therefore the total duration was around 55 minutes.

The number of configurations by hour was around 2295 

","2014-12-18 03:04:52","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv","2295","100","55","86393","2107","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv 
 2014-12-18 03:04:52"
"318",27,684.773150416462,58389.4884860363,278,8336,459.792719692981,"Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv",2014-12-18 03:04:52,86393,100,"100","KB_GCR_NW_CB","140825.0","KB_GCR_NW_CB.SIMPLE_20_75","true","unknown","500","unknown","20",55.0833333333333,2295.22748238072,"Users: 100

 Model: KB_GCR_NW_CB

 Version: 140825.0

  defaultValues: 20

 autounset: true

 setDefaults: unknown

 ramup: 500

 times: 500

 Errors: 100

 Clicks: 86393

The test started at 2014-12-18 03:04:52 and finished at 2014-12-18 03:59:57

Therefore the total duration was around 55 minutes.

The number of configurations by hour was around 2295 

","2014-12-18 03:04:52","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv","2295","100","55","86393","2107","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv 
 2014-12-18 03:04:52"
"319",28,721.094256259205,57478.4879725086,282,7413,524.446195838495,"Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv",2014-12-18 03:04:52,86393,100,"100","KB_GCR_NW_CB","140825.0","KB_GCR_NW_CB.SIMPLE_20_75","true","unknown","500","unknown","20",55.0833333333333,2295.22748238072,"Users: 100

 Model: KB_GCR_NW_CB

 Version: 140825.0

  defaultValues: 20

 autounset: true

 setDefaults: unknown

 ramup: 500

 times: 500

 Errors: 100

 Clicks: 86393

The test started at 2014-12-18 03:04:52 and finished at 2014-12-18 03:59:57

Therefore the total duration was around 55 minutes.

The number of configurations by hour was around 2295 

","2014-12-18 03:04:52","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv","2295","100","55","86393","2107","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv 
 2014-12-18 03:04:52"
"320",29,675.11214953271,57476.4874569602,283,7264,395.460967960268,"Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv",2014-12-18 03:04:52,86393,100,"100","KB_GCR_NW_CB","140825.0","KB_GCR_NW_CB.SIMPLE_20_75","true","unknown","500","unknown","20",55.0833333333333,2295.22748238072,"Users: 100

 Model: KB_GCR_NW_CB

 Version: 140825.0

  defaultValues: 20

 autounset: true

 setDefaults: unknown

 ramup: 500

 times: 500

 Errors: 100

 Clicks: 86393

The test started at 2014-12-18 03:04:52 and finished at 2014-12-18 03:59:57

Therefore the total duration was around 55 minutes.

The number of configurations by hour was around 2295 

","2014-12-18 03:04:52","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv","2295","100","55","86393","2107","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv 
 2014-12-18 03:04:52"
"321",30,771.03988183161,58029.4874446086,304,9103,566.88332948332,"Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv",2014-12-18 03:04:52,86393,100,"100","KB_GCR_NW_CB","140825.0","KB_GCR_NW_CB.SIMPLE_20_75","true","unknown","500","unknown","20",55.0833333333333,2295.22748238072,"Users: 100

 Model: KB_GCR_NW_CB

 Version: 140825.0

  defaultValues: 20

 autounset: true

 setDefaults: unknown

 ramup: 500

 times: 500

 Errors: 100

 Clicks: 86393

The test started at 2014-12-18 03:04:52 and finished at 2014-12-18 03:59:57

Therefore the total duration was around 55 minutes.

The number of configurations by hour was around 2295 

","2014-12-18 03:04:52","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv","2295","100","55","86393","2107","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv 
 2014-12-18 03:04:52"
"322",31,801.504686729156,58719.4879131722,319,7130,501.76343162454,"Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv",2014-12-18 03:04:52,86393,100,"100","KB_GCR_NW_CB","140825.0","KB_GCR_NW_CB.SIMPLE_20_75","true","unknown","500","unknown","20",55.0833333333333,2295.22748238072,"Users: 100

 Model: KB_GCR_NW_CB

 Version: 140825.0

  defaultValues: 20

 autounset: true

 setDefaults: unknown

 ramup: 500

 times: 500

 Errors: 100

 Clicks: 86393

The test started at 2014-12-18 03:04:52 and finished at 2014-12-18 03:59:57

Therefore the total duration was around 55 minutes.

The number of configurations by hour was around 2295 

","2014-12-18 03:04:52","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv","2295","100","55","86393","2107","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv 
 2014-12-18 03:04:52"
"323",32,802.782823297137,65093.488153998,330,7644,434.659538933976,"Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv",2014-12-18 03:04:52,86393,100,"100","KB_GCR_NW_CB","140825.0","KB_GCR_NW_CB.SIMPLE_20_75","true","unknown","500","unknown","20",55.0833333333333,2295.22748238072,"Users: 100

 Model: KB_GCR_NW_CB

 Version: 140825.0

  defaultValues: 20

 autounset: true

 setDefaults: unknown

 ramup: 500

 times: 500

 Errors: 100

 Clicks: 86393

The test started at 2014-12-18 03:04:52 and finished at 2014-12-18 03:59:57

Therefore the total duration was around 55 minutes.

The number of configurations by hour was around 2295 

","2014-12-18 03:04:52","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv","2295","100","55","86393","2107","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv 
 2014-12-18 03:04:52"
"324",33,822.845925925926,68127.4888888889,335,7581,531.370266986028,"Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv",2014-12-18 03:04:52,86393,100,"100","KB_GCR_NW_CB","140825.0","KB_GCR_NW_CB.SIMPLE_20_75","true","unknown","500","unknown","20",55.0833333333333,2295.22748238072,"Users: 100

 Model: KB_GCR_NW_CB

 Version: 140825.0

  defaultValues: 20

 autounset: true

 setDefaults: unknown

 ramup: 500

 times: 500

 Errors: 100

 Clicks: 86393

The test started at 2014-12-18 03:04:52 and finished at 2014-12-18 03:59:57

Therefore the total duration was around 55 minutes.

The number of configurations by hour was around 2295 

","2014-12-18 03:04:52","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv","2295","100","55","86393","2107","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv 
 2014-12-18 03:04:52"
"325",34,837.035113748764,64402.4891196835,344,8047,468.416567180502,"Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv",2014-12-18 03:04:52,86393,100,"100","KB_GCR_NW_CB","140825.0","KB_GCR_NW_CB.SIMPLE_20_75","true","unknown","500","unknown","20",55.0833333333333,2295.22748238072,"Users: 100

 Model: KB_GCR_NW_CB

 Version: 140825.0

  defaultValues: 20

 autounset: true

 setDefaults: unknown

 ramup: 500

 times: 500

 Errors: 100

 Clicks: 86393

The test started at 2014-12-18 03:04:52 and finished at 2014-12-18 03:59:57

Therefore the total duration was around 55 minutes.

The number of configurations by hour was around 2295 

","2014-12-18 03:04:52","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv","2295","100","55","86393","2107","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv 
 2014-12-18 03:04:52"
"326",35,891.296975706495,64950.4898363907,359,8735,599.451139962348,"Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv",2014-12-18 03:04:52,86393,100,"100","KB_GCR_NW_CB","140825.0","KB_GCR_NW_CB.SIMPLE_20_75","true","unknown","500","unknown","20",55.0833333333333,2295.22748238072,"Users: 100

 Model: KB_GCR_NW_CB

 Version: 140825.0

  defaultValues: 20

 autounset: true

 setDefaults: unknown

 ramup: 500

 times: 500

 Errors: 100

 Clicks: 86393

The test started at 2014-12-18 03:04:52 and finished at 2014-12-18 03:59:57

Therefore the total duration was around 55 minutes.

The number of configurations by hour was around 2295 

","2014-12-18 03:04:52","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv","2295","100","55","86393","2107","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv 
 2014-12-18 03:04:52"
"327",36,922.994044665012,65648.4898263027,377,8179,550.113148029407,"Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv",2014-12-18 03:04:52,86393,100,"100","KB_GCR_NW_CB","140825.0","KB_GCR_NW_CB.SIMPLE_20_75","true","unknown","500","unknown","20",55.0833333333333,2295.22748238072,"Users: 100

 Model: KB_GCR_NW_CB

 Version: 140825.0

  defaultValues: 20

 autounset: true

 setDefaults: unknown

 ramup: 500

 times: 500

 Errors: 100

 Clicks: 86393

The test started at 2014-12-18 03:04:52 and finished at 2014-12-18 03:59:57

Therefore the total duration was around 55 minutes.

The number of configurations by hour was around 2295 

","2014-12-18 03:04:52","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv","2295","100","55","86393","2107","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv 
 2014-12-18 03:04:52"
"328",37,966.487077534791,66180.4895626243,399,7608,509.432004308165,"Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv",2014-12-18 03:04:52,86393,100,"100","KB_GCR_NW_CB","140825.0","KB_GCR_NW_CB.SIMPLE_20_75","true","unknown","500","unknown","20",55.0833333333333,2295.22748238072,"Users: 100

 Model: KB_GCR_NW_CB

 Version: 140825.0

  defaultValues: 20

 autounset: true

 setDefaults: unknown

 ramup: 500

 times: 500

 Errors: 100

 Clicks: 86393

The test started at 2014-12-18 03:04:52 and finished at 2014-12-18 03:59:57

Therefore the total duration was around 55 minutes.

The number of configurations by hour was around 2295 

","2014-12-18 03:04:52","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv","2295","100","55","86393","2107","Test_JT1_100_KB_GCR_NW_CB.SIMPLE_20_75_140825.0_autounset_true_18122014_020448_500.csv 
 2014-12-18 03:04:52"
